10.99989: 207.99948120117188, 302.8053894042969, 290.976806640625, 340.4095153808594
11.033223: 202.76593017578125, 303.51318359375, 284.2546691894531, 343.3060302734375
11.066556: 197.86431884765625, 305.88104248046875, 280.33489990234375, 345.01678466796875
11.099889: 191.07308959960938, 305.574951171875, 277.7861633300781, 345.511474609375
11.133222: 187.46145629882812, 305.98870849609375, 271.6333312988281, 346.40203857421875
11.166555: 183.32000732421875, 311.7320251464844, 264.328369140625, 346.0538024902344
11.199888: 181.73171997070312, 312.8705139160156, 259.66644287109375, 347.4657897949219
11.233221: 176.86329650878906, 313.640625, 253.81495666503906, 348.5513916015625
11.266554: 175.46029663085938, 316.24578857421875, 250.42678833007812, 349.05682373046875
11.299887: 173.17279052734375, 317.88580322265625, 250.159423828125, 351.47113037109375
11.33322: 173.65579223632812, 319.161865234375, 246.04739379882812, 351.9215087890625
11.366553: 168.46600341796875, 319.79339599609375, 242.83270263671875, 356.30499267578125
11.399886: 168.89840698242188, 322.6107177734375, 244.4737548828125, 353.806396484375
11.433219: 168.9014892578125, 326.0654296875, 238.211181640625, 355.56024169921875
11.466552: 169.81610107421875, 326.92510986328125, 237.5343017578125, 367.66717529296875
11.499885: 169.18539428710938, 327.02703857421875, 237.2591552734375, 360.05194091796875
11.533218: 167.46539306640625, 318.82330322265625, 239.58868408203125, 380.96954345703125
11.566551: 171.98226928710938, 327.3760681152344, 238.67849731445312, 362.4815368652344
11.599884: 176.14779663085938, 333.82794189453125, 242.90237426757812, 363.17706298828125
11.633217: 179.4384765625, 333.62060546875, 244.1318359375, 363.4039306640625
11.66655: 182.01718139648438, 333.46954345703125, 247.63162231445312, 364.13812255859375
11.699883: 187.42620849609375, 335.8922119140625, 251.5732421875, 365.8731689453125
11.733216: 193.7210693359375, 337.35943603515625, 255.95281982421875, 365.4259033203125
11.766549: 193.63861083984375, 336.4047546386719, 261.2371826171875, 367.0451965332031
11.799882: 208.23724365234375, 338.85498046875, 266.0451354980469, 366.8802490234375
11.833215: 214.3359375, 340.4719543457031, 271.5091552734375, 367.5332946777344
11.866548: 222.68426513671875, 340.56768798828125, 278.9019775390625, 368.19293212890625
11.899881: 229.3216552734375, 341.6799011230469, 285.39208984375, 369.1828918457031
11.933214: 238.51583862304688, 341.47479248046875, 293.1203308105469, 369.98699951171875
11.966547: 245.33872985839844, 342.41839599609375, 300.2039794921875, 370.8238525390625
11.99988: 255.50672912597656, 344.7672119140625, 312.061279296875, 370.224609375
12.033213: 264.5931091308594, 345.881591796875, 318.6691589355469, 371.0736083984375
12.066546: 265.53363037109375, 345.3594970703125, 330.751220703125, 380.7259521484375
12.099879: 280.10443115234375, 347.8348388671875, 340.45648193359375, 372.17431640625
12.133212: 293.75634765625, 348.34759521484375, 351.1083984375, 371.39544677734375
12.166545: 304.26824951171875, 349.26983642578125, 363.53717041015625, 371.83404541015625
12.199878: 315.4403381347656, 349.1055908203125, 376.2923889160156, 371.691650390625
12.233211: 324.68572998046875, 347.35467529296875, 385.90423583984375, 372.7318115234375
12.266544: 336.7537841796875, 349.53179931640625, 404.87908935546875, 371.59893798828125
12.299877: 349.8223876953125, 349.2706298828125, 408.0166015625, 376.427734375
12.33321: 359.36590576171875, 348.074951171875, 423.58514404296875, 377.486083984375
12.366543: 371.82012939453125, 348.68255615234375, 431.49420166015625, 371.17950439453125
12.399876: 377.1650695800781, 344.88177490234375, 445.0804138183594, 393.66156005859375
12.433209: 396.29815673828125, 347.5694580078125, 457.95574951171875, 373.29266357421875
12.466542: 398.0702209472656, 344.4251403808594, 480.3403015136719, 374.1062316894531
12.499875: 412.73760986328125, 344.51544189453125, 482.86444091796875, 372.640869140625
12.533208: 429.517822265625, 346.11260986328125, 494.13336181640625, 371.87200927734375
12.566541: 444.736328125, 347.52691650390625, 506.625732421875, 371.21759033203125
12.599874: 454.07208251953125, 344.5535583496094, 520.1963500976562, 373.4363098144531
12.633207: 467.8077392578125, 344.1487121582031, 533.01513671875, 370.7980041503906
12.66654: 473.22265625, 342.573486328125, 545.1610107421875, 370.34814453125
12.699873: 496.0146789550781, 343.074462890625, 560.46923828125, 369.9244384765625
12.733206: 507.5641784667969, 342.86993408203125, 573.333984375, 367.55950927734375
12.766539: 520.482177734375, 342.923583984375, 582.114501953125, 367.08941650390625
12.799872: 533.948974609375, 342.4341735839844, 594.47998046875, 373.7486267089844
12.833205: 548.991943359375, 341.6375732421875, 606.7249755859375, 365.3446044921875
12.866538: 556.4566650390625, 334.22314453125, 620.6278076171875, 377.846923828125
12.899871: 571.2625732421875, 339.7823486328125, 632.3587646484375, 364.8525390625
12.933204: 581.9183349609375, 337.1812744140625, 644.9302978515625, 363.6678466796875
12.966537: 597.480712890625, 336.5748291015625, 655.9815673828125, 368.38800048828125
12.99987: 609.03662109375, 335.2763366699219, 667.53466796875, 371.0892028808594
13.033203: 622.7427978515625, 335.04534912109375, 680.2847900390625, 359.331787109375
13.066536: 633.7147827148438, 333.02325439453125, 691.1168823242188, 356.14923095703125
13.099869: 645.86572265625, 327.7957763671875, 701.6412353515625, 355.05462646484375
13.133202: 654.5266723632812, 327.0577392578125, 714.1298217773438, 356.29840087890625
13.166535: 666.8994750976562, 325.4908447265625, 728.8684692382812, 352.50372314453125
13.199868: 679.166015625, 323.59320068359375, 734.50537109375, 350.9539794921875
13.233201: 683.297119140625, 322.3985595703125, 748.806884765625, 349.2548828125
13.266534: 697.270263671875, 315.41162109375, 756.7880859375, 347.49005126953125
13.299867: 707.3862915039062, 315.834716796875, 766.2423706054688, 345.83447265625
13.3332: 714.2769775390625, 313.80487060546875, 772.0982666015625, 345.49700927734375
13.366533: 723.0222778320312, 313.8126220703125, 781.4036254882812, 342.2408447265625
13.399866: 723.3883666992188, 312.05902099609375, 790.5859985351562, 339.75201416015625
13.433199: 729.926025390625, 311.3055114746094, 796.8740234375, 337.7228698730469
13.466532: 750.6756591796875, 310.05255126953125, 805.1060791015625, 336.49725341796875
13.499865: 752.4454345703125, 309.474609375, 811.3214111328125, 336.1773681640625
13.533198: 759.48828125, 306.61468505859375, 819.5284423828125, 339.52154541015625
13.566531: 768.3563232421875, 306.906005859375, 825.8963623046875, 331.189208984375
13.599864: 773.7950439453125, 307.72216796875, 829.3109130859375, 330.32452392578125
13.633197: 770.4127197265625, 303.5880126953125, 835.0096435546875, 335.69384765625
13.66653: 784.1600341796875, 299.48382568359375, 839.9559326171875, 326.60443115234375
13.699863: 787.443115234375, 300.825927734375, 843.2264404296875, 324.45068359375
13.733196: 791.9508056640625, 298.53662109375, 847.19140625, 322.744873046875
13.799862: 799.1395263671875, 293.9996337890625, 856.5718994140625, 319.6966552734375
13.833195: 799.9816284179688, 295.0172424316406, 856.9597778320312, 321.4343566894531
13.866528: 800.808837890625, 293.07476806640625, 858.7249755859375, 316.30120849609375
13.899861: 804.0828247070312, 291.841552734375, 862.2311401367188, 314.6510009765625
13.933194: 806.5535278320312, 289.2579650878906, 862.5952758789062, 313.0251770019531
13.966527: 803.6892700195312, 285.5367126464844, 865.1915893554688, 330.0672302246094
13.99986: 807.9019775390625, 286.5333251953125, 865.1905517578125, 307.9669189453125
14.033193: 808.8690185546875, 284.34625244140625, 864.2847900390625, 307.43109130859375
14.066526: 811.4029541015625, 281.350830078125, 863.8592529296875, 304.16015625
14.099859: 807.5715942382812, 279.4821472167969, 862.2534790039062, 303.8254089355469
14.133192: 807.488037109375, 279.9614562988281, 861.817138671875, 304.7613830566406
14.166525: 804.6890869140625, 273.5098876953125, 862.5750732421875, 303.9173583984375
14.199858: 802.4691162109375, 278.17071533203125, 857.1417236328125, 303.10723876953125
14.233191: 800.6453857421875, 277.5859375, 854.7747802734375, 302.3167724609375
14.266524: 797.84033203125, 277.1305236816406, 849.41162109375, 301.8927307128906
14.299857: 791.748779296875, 275.72174072265625, 846.38916015625, 301.28741455078125
14.33319: 784.3404541015625, 272.6108093261719, 843.3035888671875, 300.0234680175781
14.366523: 779.6278076171875, 272.9832763671875, 839.7518310546875, 299.2982177734375
14.399856: 772.1063232421875, 272.3686828613281, 834.8096923828125, 298.8636779785156
14.433189: 765.398193359375, 271.28143310546875, 827.25927734375, 299.09307861328125
14.466522: 758.7537841796875, 270.6880798339844, 821.6612548828125, 298.8120422363281
14.533188: 735.8082275390625, 269.14068603515625, 808.3887939453125, 298.49420166015625
14.566521: 721.288330078125, 268.2623291015625, 801.562255859375, 305.89703369140625
14.599854: 692.666748046875, 263.7798767089844, 794.036865234375, 306.9404602050781
14.633187: 691.8687133789062, 264.9234619140625, 780.3223266601562, 308.80267333984375
14.66652: 694.445068359375, 264.8374328613281, 769.1109619140625, 323.0848693847656
14.699853: 682.3607788085938, 264.8387145996094, 759.5059204101562, 300.5563049316406
14.733186: 670.6683349609375, 263.689453125, 755.4058837890625, 311.5391845703125
14.766519: 656.1820068359375, 263.55047607421875, 736.8958740234375, 301.501220703125
14.799852: 644.7182006835938, 262.85760498046875, 750.0689086914062, 311.99285888671875
14.833185: 632.314453125, 262.5680847167969, 715.3486328125, 309.5893249511719
14.866518: 618.718505859375, 264.0683288574219, 700.17822265625, 296.5491027832031
14.899851: 602.4952392578125, 263.3754577636719, 686.9688720703125, 301.3929748535156
14.933184: 593.2716064453125, 262.9375, 670.0382080078125, 309.2618408203125
14.966517: 569.90087890625, 261.9354553222656, 659.666748046875, 297.0992126464844
14.99985: 567.7396850585938, 263.54901123046875, 643.2023315429688, 296.03228759765625
15.033183: 553.4818115234375, 262.5791015625, 628.6925048828125, 295.55694580078125
15.066516: 539.1629638671875, 262.91705322265625, 613.9168701171875, 296.31915283203125
15.099849: 524.835693359375, 262.92572021484375, 598.420654296875, 296.60467529296875
15.133182: 511.2369384765625, 263.52105712890625, 584.7149658203125, 294.95831298828125
15.166515: 492.7164306640625, 263.17816162109375, 571.0313720703125, 297.41815185546875
15.199848: 478.78753662109375, 263.65289306640625, 556.5659790039062, 297.34320068359375
15.233181: 465.71649169921875, 263.154541015625, 543.1410522460938, 297.4903564453125
15.266514: 448.828369140625, 263.6466064453125, 531.04833984375, 298.195068359375
15.299847: 436.547607421875, 261.6759033203125, 517.951416015625, 305.505859375
15.33318: 424.0108642578125, 261.99029541015625, 504.75860595703125, 304.53289794921875
15.366513: 410.71514892578125, 264.6761779785156, 492.24346923828125, 314.1897277832031
15.399846: 398.069091796875, 263.89501953125, 480.00958251953125, 300.49951171875
15.433179: 383.2690734863281, 267.13720703125, 467.6254577636719, 299.8599853515625
15.466512: 370.60955810546875, 269.550537109375, 456.0272216796875, 301.79840087890625
15.499845: 356.7769470214844, 269.1610107421875, 440.0779113769531, 301.1900634765625
15.533178: 348.12213134765625, 270.58740234375, 427.75384521484375, 303.2945556640625
15.566511: 335.79852294921875, 271.72039794921875, 417.39349365234375, 302.19073486328125
15.599844: 325.9132080078125, 273.33447265625, 406.95074462890625, 303.028076171875
15.633177: 312.47906494140625, 273.8559265136719, 393.36236572265625, 307.1990051269531
15.66651: 302.19091796875, 274.84375, 383.539306640625, 304.93603515625
15.699843: 293.15283203125, 275.08868408203125, 373.54736328125, 305.72039794921875
15.733176: 282.16961669921875, 275.652099609375, 365.10552978515625, 310.2303466796875
15.766509: 267.74462890625, 276.8443603515625, 352.4217529296875, 311.4381103515625
15.799842: 262.98968505859375, 277.6512451171875, 345.77276611328125, 310.5068359375
15.833175: 253.72454833984375, 281.89208984375, 336.69476318359375, 310.7215576171875
15.866508: 243.70986938476562, 282.687255859375, 324.4322814941406, 312.5400390625
15.899841: 237.88279724121094, 286.855224609375, 312.5579833984375, 314.5478515625
15.933174: 229.0262451171875, 287.7237243652344, 306.19287109375, 315.2117004394531
15.966507: 221.81040954589844, 288.6448059082031, 296.5284423828125, 317.3307800292969
15.99984: 213.06103515625, 290.2691345214844, 288.3198547363281, 318.9676818847656
16.033173: 206.78469848632812, 292.5838928222656, 284.673828125, 320.8950500488281
16.066506: 197.2012939453125, 291.99200439453125, 273.72943115234375, 322.60540771484375
16.099839: 193.36813354492188, 295.0249938964844, 266.7630920410156, 323.4056091308594
16.133172: 188.05502319335938, 297.23638916015625, 261.4844055175781, 324.7589111328125
16.166505: 182.33856201171875, 299.70806884765625, 260.35406494140625, 326.54840087890625
16.199838: 176.75442504882812, 302.485107421875, 251.4510498046875, 328.7325439453125
16.266504: 168.3683319091797, 305.291259765625, 238.75514221191406, 330.802978515625
16.299837: 163.38958740234375, 303.93682861328125, 240.7105712890625, 335.37481689453125
16.33317: 161.04571533203125, 309.5101623535156, 230.0721435546875, 335.0324401855469
16.366503: 157.98170471191406, 307.8212890625, 228.67848205566406, 336.427978515625
16.399836: 146.25794982910156, 311.6549072265625, 222.4845733642578, 338.1346435546875
16.433169: 151.762939453125, 312.5997314453125, 221.28369140625, 339.030029296875
16.466502: 149.6806640625, 313.7958679199219, 215.8343505859375, 340.3983459472656
16.499835: 146.86785888671875, 316.16815185546875, 213.9544677734375, 341.18853759765625
16.566501: 143.371337890625, 319.3289489746094, 209.68487548828125, 353.7467346191406
16.599834: 142.22610473632812, 319.9272155761719, 206.77490234375, 344.2729797363281
16.633167: 143.72860717773438, 320.83404541015625, 206.98672485351562, 344.9339599609375
16.6665: 143.21615600585938, 322.527587890625, 204.23953247070312, 346.030029296875
16.699833: 140.302978515625, 321.9180908203125, 205.43563842773438, 355.884765625
16.766499: 141.02603149414062, 323.4083251953125, 200.83786010742188, 347.56793212890625
16.799832: 141.95449829101562, 324.77972412109375, 202.27560424804688, 361.825927734375
16.833165: 143.90911865234375, 325.31781005859375, 202.972900390625, 348.73895263671875
16.866498: 144.11184692382812, 325.62774658203125, 202.65487670898438, 348.7657470703125
16.899831: 143.47808837890625, 326.42144775390625, 204.13018798828125, 349.18890380859375
16.933164: 145.92282104492188, 326.9555969238281, 204.87625122070312, 349.3437805175781
16.966497: 145.97232055664062, 327.8209533691406, 206.10360717773438, 348.2024230957031
16.99983: 146.24053955078125, 327.3704528808594, 208.40911865234375, 349.8916320800781
17.033163: 147.18173217773438, 328.9349060058594, 210.36215209960938, 362.0365905761719
17.066496: 151.46923828125, 328.0762939453125, 210.58905029296875, 351.135986328125
17.099829: 150.17843627929688, 328.05255126953125, 212.55319213867188, 353.55914306640625
17.133162: 152.39865112304688, 327.76220703125, 215.25033569335938, 352.4249267578125
17.166495: 151.73297119140625, 326.45001220703125, 216.81353759765625, 353.1346435546875
17.199828: 158.38726806640625, 327.6944885253906, 217.85653686523438, 351.4054870605469
17.233161: 161.94772338867188, 327.28253173828125, 221.04000854492188, 349.59576416015625
17.266494: 165.2020263671875, 327.5402526855469, 222.97052001953125, 349.3584289550781
17.299827: 165.22232055664062, 327.357421875, 226.29067993164062, 351.3822021484375
17.33316: 169.82562255859375, 327.27642822265625, 227.55520629882812, 348.34197998046875
17.366493: 173.95968627929688, 326.4326171875, 231.17779541015625, 349.445068359375
17.399826: 174.72042846679688, 326.73541259765625, 234.10641479492188, 349.31365966796875
17.433159: 179.02764892578125, 326.65826416015625, 237.90478515625, 348.19744873046875
17.466492: 183.26486206054688, 326.5498046875, 241.13027954101562, 347.4840087890625
17.499825: 185.85562133789062, 326.58563232421875, 244.6632080078125, 348.02972412109375
17.533158: 190.80178833007812, 325.9726867675781, 247.79672241210938, 347.4820861816406
17.566491: 192.25827026367188, 325.2041015625, 252.08132934570312, 346.74871826171875
17.599824: 199.24343872070312, 325.409912109375, 256.1759338378906, 346.1561279296875
17.633157: 201.79168701171875, 324.0992126464844, 260.14154052734375, 346.4045715332031
17.66649: 206.45404052734375, 323.5092468261719, 263.83447265625, 345.4965515136719
17.699823: 208.24459838867188, 323.1439208984375, 266.77484130859375, 345.2222900390625
17.733156: 215.42584228515625, 322.5672607421875, 271.8482666015625, 344.10943603515625
17.766489: 219.47821044921875, 321.7311706542969, 278.5605773925781, 345.0176696777344
17.799822: 221.6718292236328, 319.48040771484375, 292.21063232421875, 363.19427490234375
17.833155: 227.82656860351562, 321.65826416015625, 283.93072509765625, 344.25970458984375
17.866488: 233.62188720703125, 321.6551208496094, 288.3927001953125, 345.6047058105469
17.899821: 237.66659545898438, 321.3588562011719, 292.4089050292969, 343.7726135253906
17.933154: 241.60110473632812, 321.2423095703125, 297.2023010253906, 343.2283935546875
17.966487: 248.1636962890625, 321.1755676269531, 301.70281982421875, 342.7424621582031
17.99982: 253.63311767578125, 320.60296630859375, 307.386474609375, 347.10296630859375
18.033153: 259.080322265625, 320.467529296875, 313.931884765625, 342.69793701171875
18.066486: 263.81219482421875, 314.53125, 315.60699462890625, 343.8388671875
18.099819: 271.1995849609375, 319.9618225097656, 321.3736572265625, 341.7799377441406
18.166485: 281.4730224609375, 319.703125, 329.660400390625, 341.875
18.199818: 286.52191162109375, 319.612060546875, 335.29547119140625, 342.728759765625
18.299817: 303.0235595703125, 318.8243408203125, 351.0791015625, 342.095703125
18.33315: 308.56658935546875, 319.6304626464844, 355.92279052734375, 341.7127990722656
18.366483: 312.61383056640625, 318.602783203125, 363.85467529296875, 350.713134765625
18.399816: 318.0525207519531, 319.94366455078125, 364.7106628417969, 343.08050537109375
18.433149: 321.74749755859375, 320.10968017578125, 368.86358642578125, 343.8826904296875
18.466482: 327.622802734375, 320.973876953125, 373.478759765625, 342.714111328125
18.499815: 330.6820068359375, 321.82342529296875, 376.339599609375, 343.88812255859375
18.533148: 334.89190673828125, 321.8948059082031, 378.90509033203125, 343.6598815917969
18.566481: 338.328125, 322.5707092285156, 383.22021484375, 347.0206604003906
18.599814: 343.31781005859375, 323.76385498046875, 385.98883056640625, 344.26080322265625
18.633147: 345.58734130859375, 324.23321533203125, 387.97650146484375, 344.74639892578125
18.66648: 348.3312683105469, 325.34783935546875, 391.8949890136719, 344.64654541015625
18.699813: 349.4425048828125, 320.0601806640625, 399.6380615234375, 351.4422607421875
18.733146: 354.65869140625, 321.79254150390625, 396.4053955078125, 347.44927978515625
18.766479: 356.4981689453125, 325.36468505859375, 398.8292236328125, 346.47723388671875
18.799812: 359.43426513671875, 326.2575988769531, 400.13653564453125, 346.5161437988281
18.833145: 361.69921875, 325.90289306640625, 402.2891845703125, 347.1312255859375
18.866478: 361.5587463378906, 324.1632080078125, 403.5583190917969, 347.254638671875
18.899811: 365.76416015625, 326.49725341796875, 405.34661865234375, 346.88970947265625
18.933144: 367.2139892578125, 327.87640380859375, 406.258544921875, 346.93072509765625
18.966477: 368.4549560546875, 327.66241455078125, 408.01171875, 347.32110595703125
18.99981: 369.6302490234375, 328.19189453125, 409.1572265625, 347.711181640625
19.033143: 372.48980712890625, 328.7105712890625, 408.75714111328125, 349.58740234375
19.066476: 372.0240478515625, 328.470458984375, 410.5240478515625, 349.794189453125
19.099809: 376.400634765625, 329.1683044433594, 410.1793212890625, 351.5721740722656
19.133142: 375.25360107421875, 329.99078369140625, 410.69903564453125, 351.49371337890625
19.166475: 375.47406005859375, 330.4996643066406, 411.45892333984375, 362.9463195800781
19.199808: 374.7260437011719, 331.2752380371094, 410.9333190917969, 356.0559997558594
19.233141: 369.68792724609375, 327.181884765625, 412.333740234375, 360.9453125
19.266474: 377.4998779296875, 331.31878662109375, 414.2724609375, 353.3072509765625
19.33314: 375.0542907714844, 332.54351806640625, 419.1557312011719, 361.11383056640625
19.366473: 375.727294921875, 333.950439453125, 412.20068359375, 354.2918701171875
19.399806: 375.4602966308594, 333.01922607421875, 418.1842346191406, 361.30120849609375
19.433139: 375.80010986328125, 335.1668701171875, 413.13275146484375, 355.6849365234375
19.466472: 375.33935546875, 333.0174560546875, 413.3101806640625, 355.8045654296875
19.499805: 374.70947265625, 337.13873291015625, 411.458984375, 355.86322021484375
19.533138: 371.845458984375, 337.9986572265625, 410.2213134765625, 357.752197265625
19.566471: 371.56658935546875, 340.0885314941406, 408.69866943359375, 358.9559631347656
19.599804: 373.06024169921875, 339.8392028808594, 407.07086181640625, 358.0579528808594
19.633137: 368.9954833984375, 340.86370849609375, 406.47723388671875, 359.37030029296875
19.66647: 369.8973693847656, 342.0401916503906, 404.2153015136719, 360.3559875488281
19.699803: 367.07293701171875, 342.079345703125, 404.29107666015625, 360.5736083984375
19.733136: 366.3651123046875, 342.11553955078125, 402.2103271484375, 362.63470458984375
19.766469: 364.1269836425781, 343.959228515625, 399.4471130371094, 362.6578369140625
19.799802: 361.1864013671875, 343.53265380859375, 398.814697265625, 362.80987548828125
19.833135: 360.10467529296875, 344.99212646484375, 396.01873779296875, 368.87310791015625
19.866468: 358.12518310546875, 345.5152893066406, 393.5487060546875, 364.0094299316406
19.899801: 356.6442565917969, 348.2596435546875, 390.7745056152344, 364.263671875
19.933134: 353.26123046875, 347.7410888671875, 390.781982421875, 365.5167236328125
19.966467: 351.61376953125, 348.78717041015625, 385.68524169921875, 366.52386474609375
19.9998: 347.9971923828125, 349.1144714355469, 384.3946533203125, 370.3953552246094
20.033133: 346.56170654296875, 350.42626953125, 379.1820068359375, 367.6630859375
20.099799: 341.9188232421875, 352.172119140625, 377.38525390625, 369.286865234375
20.133132: 338.4811706542969, 351.9834899902344, 373.1912536621094, 369.6870422363281
20.166465: 335.02886962890625, 353.45806884765625, 368.42926025390625, 370.31329345703125
20.199798: 334.2905578613281, 353.37060546875, 371.7986755371094, 371.053955078125
20.233131: 327.82598876953125, 354.2493591308594, 365.95050048828125, 371.8282165527344
20.266464: 327.12860107421875, 354.72100830078125, 364.61090087890625, 372.19598388671875
20.299797: 325.587158203125, 355.12469482421875, 359.4873046875, 372.53485107421875
20.33313: 321.6450500488281, 356.4007568359375, 354.0141906738281, 372.78564453125
20.366463: 319.08184814453125, 356.94537353515625, 354.97833251953125, 373.70233154296875
20.399796: 315.6007080078125, 357.80438232421875, 349.592529296875, 378.17279052734375
20.466462: 307.659423828125, 355.3431091308594, 342.8443603515625, 377.3215637207031
20.499795: 306.36102294921875, 357.692138671875, 339.22576904296875, 377.0068359375
20.533128: 303.61187744140625, 359.9219970703125, 332.2705078125, 376.33837890625
20.566461: 301.31396484375, 356.93994140625, 333.8314208984375, 376.89483642578125
20.599794: 294.3741455078125, 358.54638671875, 328.2017822265625, 375.99859619140625
20.633127: 294.06268310546875, 359.4902648925781, 327.11248779296875, 377.2118225097656
20.66646: 288.67779541015625, 361.2748718261719, 318.27032470703125, 377.5325622558594
20.699793: 286.5024108886719, 362.0301513671875, 316.9219665527344, 378.352294921875
20.733126: 281.29132080078125, 361.62451171875, 312.27398681640625, 378.8135986328125
20.766459: 277.2034912109375, 361.189453125, 312.5350341796875, 379.2603759765625
20.799792: 272.025146484375, 362.24847412109375, 306.73260498046875, 378.69036865234375
20.833125: 268.7840270996094, 360.879638671875, 310.2587585449219, 379.231689453125
20.866458: 261.98577880859375, 361.6748046875, 297.0523681640625, 380.68414306640625
20.899791: 261.63531494140625, 364.9549560546875, 292.79974365234375, 380.23388671875
20.933124: 255.99435424804688, 363.11822509765625, 288.3246765136719, 379.68634033203125
20.966457: 251.53170776367188, 357.719970703125, 286.7973937988281, 380.87890625
20.99979: 248.51535034179688, 366.47479248046875, 280.2607116699219, 382.39056396484375
21.033123: 243.69439697265625, 366.06512451171875, 277.9974365234375, 382.550537109375
21.099789: 233.48849487304688, 364.9495849609375, 271.04766845703125, 383.789794921875
21.133122: 231.94537353515625, 368.31390380859375, 273.3592529296875, 385.76068115234375
21.166455: 225.97637939453125, 365.93975830078125, 269.35955810546875, 388.96551513671875
21.199788: 221.7059326171875, 369.720458984375, 254.56182861328125, 392.260986328125
21.233121: 215.66751098632812, 368.85845947265625, 251.50619506835938, 387.00982666015625
21.266454: 211.41970825195312, 372.3034973144531, 245.03744506835938, 389.4104919433594
21.299787: 204.13558959960938, 372.37176513671875, 238.76260375976562, 389.1246337890625
21.33312: 202.5357666015625, 367.62347412109375, 232.8773193359375, 388.620361328125
21.366453: 197.56167602539062, 374.64251708984375, 230.54959106445312, 390.35821533203125
21.399786: 192.91363525390625, 374.46661376953125, 234.95458984375, 391.28900146484375
21.433119: 180.14100646972656, 371.3009033203125, 222.6055145263672, 397.55224609375
21.466452: 183.08004760742188, 363.21783447265625, 240.02847290039062, 393.72308349609375
21.499785: 180.1735382080078, 376.4667663574219, 212.46034240722656, 392.6288757324219
21.866448: 134.41641235351562, 385.1831970214844, 171.79446411132812, 401.7994079589844
21.899781: 129.16046142578125, 385.2505187988281, 162.16677856445312, 407.1877136230469
21.933114: 126.04653930664062, 383.97454833984375, 156.16500854492188, 407.47430419921875
21.966447: 122.43009948730469, 386.12127685546875, 152.0729217529297, 403.48870849609375
22.099779: 108.43695068359375, 387.4935302734375, 146.75559997558594, 404.798583984375
22.133112: 106.23435974121094, 389.93499755859375, 137.0648651123047, 405.57818603515625
22.166445: 101.81295776367188, 390.10003662109375, 134.4340362548828, 407.54876708984375
22.199778: 100.8426513671875, 388.4896240234375, 134.3047637939453, 407.87347412109375
22.366443: 83, 390, 125, 411
22.399776: 83, 390, 125, 411
22.433109: 83, 390, 125, 411
22.466442: 83, 390, 125, 411
22.499775: 83, 390, 125, 411
22.533108: 83, 390, 125, 411
22.566441: 83, 390, 125, 411
22.599774: 83, 390, 125, 411
22.633107: 83, 390, 125, 411
22.66644: 83, 390, 125, 411
22.699773: 83, 390, 125, 411
22.733106: 83, 390, 125, 411
22.766439: 83, 390, 125, 411
22.799772: 83, 390, 125, 411
22.833105: 83, 390, 125, 411
